	DATE	WEEKDAY	MONTH	SEASON	MATCHDAY_x	HOME_TEAM	PLACE_HOME_TEAM	AWAY_TEAM	PLACE_AWAY_TEAM	WIN_PERC_HOME	REMIS_PERC	WIN_PERC_AWAY	HOME_GOALS	AWAY_GOALS	RESULT	REFEREE	WEATHER_STATION	MIN_TEMP_C	MAX_TEMP_C	SNOW_HEIGHT_cm	RAIN_l/m2	SUNSHINE_DURATION_h	MATCHDAY_y
12202	2003-09-27	5	9	2003	7	Bor. Dortmund	7	SC Freiburg	9				1.0	0.0	HOME_WIN	Wolfgang Stark							
12203	2003-09-28	6	9	2003	7	Hertha BSC	14	Hamburger SV	17				1.0	1.0	DRAW	Thorsten Kinhöfer							
12204	2003-09-28	6	9	2003	7	FC Schalke 04	11	E. Frankfurt	15				1.0	1.0	DRAW	Knut Kircher							
12205	2003-10-04	5	10	2003	8	Hannover 96	7	FC Schalke 04	12				1.0	2.0	AWAY_WIN	Dr. Helmut Fleischer							
12206	2003-10-04	5	10	2003	8	E. Frankfurt	15	Bor. Dortmund	5				0.0	1.0	AWAY_WIN	Edgar Steinborn							
12207	2003-10-04	5	10	2003	8	SC Freiburg	9	1860 München	8				1.0	0.0	HOME_WIN	Florian Meyer							
12208	2003-10-04	5	10	2003	8	VfB Stuttgart	1	1.FC Köln	18				0.0	0.0	DRAW	Jörg Keßler							
12209	2003-10-04	5	10	2003	8	Bayern München	4	Hertha BSC	14				4.0	1.0	HOME_WIN	Michael Weiner							
12210	2003-10-04	5	10	2003	8	Hamburger SV	17	Bor. M'gladbach	16				2.0	1.0	HOME_WIN	Lutz Wagner							
12211	2003-10-04	5	10	2003	8	VfL Bochum	10	1.FC K'lautern	11				4.0	0.0	HOME_WIN	Wolfgang Stark							
12212	2003-10-05	6	10	2003	8	Werder Bremen	2	VfL Wolfsburg	6				5.0	3.0	HOME_WIN	Jürgen Jansen							
12213	2003-10-05	6	10	2003	8	B. Leverkusen	3	Hansa Rostock	13				3.0	0.0	HOME_WIN	Uwe Kemmling							
12214	2003-10-18	5	10	2003	9	VfL Wolfsburg	8	Hansa Rostock	14				3.0	1.0	HOME_WIN	Hermann Albrecht							
12215	2003-10-18	5	10	2003	9	Bor. M'gladbach	17	Bayern München	4				0.0	0.0	DRAW	Knut Kircher							
12216	2003-10-18	5	10	2003	9	Hertha BSC	15	B. Leverkusen	2				1.0	4.0	AWAY_WIN	Dr. Markus Merk							
12217	2003-10-18	5	10	2003	9	Werder Bremen	1	VfB Stuttgart	3				1.0	3.0	AWAY_WIN	Thorsten Kinhöfer							
12218	2003-10-18	5	10	2003	9	1.FC Köln	18	SC Freiburg	7				1.0	0.0	HOME_WIN	Dr. Franz-Xaver Wack							
12219	2003-10-18	5	10	2003	9	1860 München	11	E. Frankfurt	16				1.0	0.0	HOME_WIN	Peter Gagelmann							
12220	2003-10-18	5	10	2003	9	Bor. Dortmund	5	Hannover 96	9				6.0	2.0	HOME_WIN	Herbert Fandel							
12221	2003-10-19	6	10	2003	9	1.FC K'lautern	13	Hamburger SV	12				4.0	0.0	HOME_WIN	Lutz-Michael Fröhlich							
12222	2003-10-19	6	10	2003	9	FC Schalke 04	10	VfL Bochum	6				0.0	2.0	AWAY_WIN	Lutz Wagner							
12223	2003-10-25	5	10	2003	10	Hannover 96	10	1860 München	8				1.0	1.0	DRAW	Dr. Markus Merk							
12224	2003-10-25	5	10	2003	10	E. Frankfurt	17	1.FC Köln	14				2.0	0.0	HOME_WIN	Michael Weiner							
12225	2003-10-25	5	10	2003	10	SC Freiburg	9	Werder Bremen	4				2.0	4.0	AWAY_WIN	Edgar Steinborn							
12226	2003-10-25	5	10	2003	10	VfB Stuttgart	2	VfL Wolfsburg	7				1.0	0.0	HOME_WIN	Herbert Fandel							
12227	2003-10-25	5	10	2003	10	Hansa Rostock	16	Hertha BSC	18				0.0	1.0	AWAY_WIN	Florian Meyer							
12228	2003-10-25	5	10	2003	10	Bayern München	5	1.FC K'lautern	11				4.0	1.0	HOME_WIN	Torsten Koop							
12229	2003-10-25	5	10	2003	10	Hamburger SV	13	FC Schalke 04	12				2.0	2.0	DRAW	Peter Sippel							
12230	2003-10-26	6	10	2003	10	B. Leverkusen	1	Bor. M'gladbach	15				1.0	0.0	HOME_WIN	Wolfgang Stark							
12231	2003-10-26	6	10	2003	10	VfL Bochum	6	Bor. Dortmund	3				3.0	0.0	HOME_WIN	Lutz-Michael Fröhlich							
12232	2003-11-01	5	11	2003	11	VfL Wolfsburg	7	Hertha BSC	15				3.0	0.0	HOME_WIN	Peter Sippel							
12233	2003-11-01	5	11	2003	11	Bor. M'gladbach	17	Hansa Rostock	18				1.0	1.0	DRAW	Dr. Markus Merk							
12234	2003-11-01	5	11	2003	11	VfB Stuttgart	2	SC Freiburg	9				4.0	1.0	HOME_WIN	Jürgen Jansen							
12235	2003-11-01	5	11	2003	11	Werder Bremen	3	E. Frankfurt	14				3.0	1.0	HOME_WIN	Hermann Albrecht							
12236	2003-11-01	5	11	2003	11	1.FC Köln	16	Hannover 96	10				1.0	2.0	AWAY_WIN	Knut Kircher							
12237	2003-11-01	5	11	2003	11	1860 München	8	VfL Bochum	6				3.0	1.0	HOME_WIN	Stefan Trautmann							
12238	2003-11-01	5	11	2003	11	FC Schalke 04	11	Bayern München	4				2.0	0.0	HOME_WIN	Edgar Steinborn							
12239	2003-11-02	6	11	2003	11	1.FC K'lautern	12	B. Leverkusen	1				0.0	0.0	DRAW	Lutz Wagner							
12240	2003-11-02	6	11	2003	11	Bor. Dortmund	5	Hamburger SV	13				3.0	2.0	HOME_WIN	Uwe Kemmling							
12241	2003-11-08	5	11	2003	12	Hannover 96	9	Werder Bremen	3				1.0	5.0	AWAY_WIN	Wolfgang Stark							
12242	2003-11-08	5	11	2003	12	E. Frankfurt	14	VfB Stuttgart	1				0.0	2.0	AWAY_WIN	Uwe Kemmling							
12243	2003-11-08	5	11	2003	12	SC Freiburg	11	VfL Wolfsburg	7				3.0	2.0	HOME_WIN	Dr. Franz-Xaver Wack							
12244	2003-11-08	5	11	2003	12	Hertha BSC	15	Bor. M'gladbach	17				2.0	1.0	HOME_WIN	Jörg Keßler							
12245	2003-11-08	5	11	2003	12	Hansa Rostock	18	1.FC K'lautern	12				4.0	0.0	HOME_WIN	Michael Weiner							
12246	2003-11-08	5	11	2003	12	Hamburger SV	13	1860 München	8				3.0	1.0	HOME_WIN	Jürgen Jansen							
12247	2003-11-08	5	11	2003	12	VfL Bochum	6	1.FC Köln	16				4.0	0.0	HOME_WIN	Florian Meyer							
12248	2003-11-09	6	11	2003	12	B. Leverkusen	2	FC Schalke 04	10				3.0	1.0	HOME_WIN	Herbert Fandel							
12249	2003-11-09	6	11	2003	12	Bayern München	5	Bor. Dortmund	4				4.0	1.0	HOME_WIN	Dr. Markus Merk							
12250	2003-11-22	5	11	2003	13	VfL Wolfsburg	7	Bor. M'gladbach	17				1.0	3.0	AWAY_WIN	Stefan Trautmann							
12251	2003-11-22	5	11	2003	13	VfB Stuttgart	1	Hannover 96	10				3.0	1.0	HOME_WIN	Lutz Wagner							
12252	2003-11-22	5	11	2003	13	Werder Bremen	3	VfL Bochum	6				3.0	1.0	HOME_WIN	Dr. Markus Merk							
12253	2003-11-22	5	11	2003	13	1.FC Köln	18	Hamburger SV	12				0.0	1.0	AWAY_WIN	Wolfgang Stark							
12254	2003-11-22	5	11	2003	13	1860 München	8	Bayern München	4				0.0	1.0	AWAY_WIN	Herbert Fandel							
12255	2003-11-22	5	11	2003	13	Bor. Dortmund	5	B. Leverkusen	2				2.0	2.0	DRAW	Dr. Franz-Xaver Wack							
12256	2003-11-22	5	11	2003	13	FC Schalke 04	11	Hansa Rostock	15				0.0	1.0	AWAY_WIN	Markus Schmidt							
12257	2003-11-23	6	11	2003	13	1.FC K'lautern	13	Hertha BSC	14				4.0	2.0	HOME_WIN	Knut Kircher							
12258	2003-11-23	6	11	2003	13	SC Freiburg	9	E. Frankfurt	16				1.0	0.0	HOME_WIN	Lutz-Michael Fröhlich							
12259	2003-11-29	5	11	2003	14	Hannover 96	10	SC Freiburg	8				3.0	0.0	HOME_WIN	Thorsten Kinhöfer							
12260	2003-11-29	5	11	2003	14	E. Frankfurt	17	VfL Wolfsburg	7				3.0	2.0	HOME_WIN	Jörg Keßler							
12261	2003-11-29	5	11	2003	14	Bor. M'gladbach	16	1.FC K'lautern	12				2.0	1.0	HOME_WIN	Peter Gagelmann							
12262	2003-11-29	5	11	2003	14	B. Leverkusen	3	1860 München	9				2.0	2.0	DRAW	Lutz-Michael Fröhlich							
12263	2003-11-29	5	11	2003	14	Bayern München	4	1.FC Köln	18				2.0	2.0	DRAW	Uwe Kemmling							
12264	2003-11-29	5	11	2003	14	Hamburger SV	11	Werder Bremen	2				1.0	1.0	DRAW	Herbert Fandel							
12265	2003-11-29	5	11	2003	14	VfL Bochum	6	VfB Stuttgart	1				0.0	0.0	DRAW	Edgar Steinborn							
12266	2003-11-30	6	11	2003	14	Hertha BSC	15	FC Schalke 04	13				1.0	3.0	AWAY_WIN	Michael Weiner							
12267	2003-11-30	6	11	2003	14	Hansa Rostock	14	Bor. Dortmund	5				2.0	1.0	HOME_WIN	Peter Sippel							
12268	2003-12-06	5	12	2003	15	VfL Wolfsburg	7	1.FC K'lautern	14				4.0	1.0	HOME_WIN	Markus Schmidt							
12269	2003-12-06	5	12	2003	15	E. Frankfurt	16	Hannover 96	9				2.0	2.0	DRAW	Torsten Koop							
12270	2003-12-06	5	12	2003	15	SC Freiburg	10	VfL Bochum	6				4.0	2.0	HOME_WIN	Herbert Fandel							
12271	2003-12-06	5	12	2003	15	VfB Stuttgart	1	Hamburger SV	12				0.0	0.0	DRAW	Dr. Franz-Xaver Wack							
12272	2003-12-06	5	12	2003	15	Werder Bremen	2	Bayern München	4				1.0	1.0	DRAW	Knut Kircher							
12273	2003-12-06	5	12	2003	15	1860 München	8	Hansa Rostock	13				1.0	4.0	AWAY_WIN	Thorsten Kinhöfer							
12274	2003-12-06	5	12	2003	15	Bor. Dortmund	5	Hertha BSC	17				1.0	1.0	DRAW	Florian Meyer							
12275	2003-12-07	6	12	2003	15	1.FC Köln	18	B. Leverkusen	3				0.0	0.0	DRAW	Dr. Markus Merk							
12276	2003-12-07	6	12	2003	15	FC Schalke 04	11	Bor. M'gladbach	15				2.0	1.0	HOME_WIN	Wolfgang Stark							
12277	2003-12-13	5	12	2003	16	1.FC K'lautern	14	FC Schalke 04	9				0.0	2.0	AWAY_WIN	Peter Sippel							
12278	2003-12-13	5	12	2003	16	Hertha BSC	17	1860 München	12				1.0	1.0	DRAW	Lutz Wagner							
12279	2003-12-13	5	12	2003	16	Hansa Rostock	11	1.FC Köln	18				1.0	1.0	DRAW	Jörg Keßler							
12280	2003-12-13	5	12	2003	16	B. Leverkusen	3	Werder Bremen	2				1.0	3.0	AWAY_WIN	Uwe Kemmling							
12281	2003-12-13	5	12	2003	16	Bayern München	4	VfB Stuttgart	1				1.0	0.0	HOME_WIN	Dr. Markus Merk							
12282	2003-12-13	5	12	2003	16	Hamburger SV	13	SC Freiburg	8				4.0	1.0	HOME_WIN	Hermann Albrecht							
12283	2003-12-13	5	12	2003	16	VfL Bochum	6	E. Frankfurt	16				1.0	0.0	HOME_WIN	Michael Weiner							
12284	2003-12-14	6	12	2003	16	VfL Wolfsburg	7	Hannover 96	10				2.0	1.0	HOME_WIN	Jürgen Jansen							
12285	2003-12-14	6	12	2003	16	Bor. M'gladbach	15	Bor. Dortmund	5				2.0	1.0	HOME_WIN	Edgar Steinborn							
12286	2003-12-16	1	12	2003	17	E. Frankfurt	17	Hamburger SV	10				2.0	3.0	AWAY_WIN	Thorsten Kinhöfer							
12287	2003-12-16	1	12	2003	17	SC Freiburg	9	Bayern München	4				0.0	6.0	AWAY_WIN	Florian Meyer							
12288	2003-12-16	1	12	2003	17	Werder Bremen	1	Hansa Rostock	11				3.0	0.0	HOME_WIN	Lutz-Michael Fröhlich							
12289	2003-12-16	1	12	2003	17	1.FC Köln	18	Hertha BSC	16				3.0	0.0	HOME_WIN	Dr. Franz-Xaver Wack							
12290	2003-12-17	2	12	2003	17	Hannover 96	12	VfL Bochum	5				2.0	2.0	DRAW	Knut Kircher							
12291	2003-12-17	2	12	2003	17	VfB Stuttgart	2	B. Leverkusen	3				2.0	3.0	AWAY_WIN	Herbert Fandel							
12292	2003-12-17	2	12	2003	17	1860 München	13	Bor. M'gladbach	14				1.0	2.0	AWAY_WIN	Dr. Markus Merk							
12293	2003-12-17	2	12	2003	17	Bor. Dortmund	6	1.FC K'lautern	15				1.0	1.0	DRAW	Wolfgang Stark							
12294	2003-12-17	2	12	2003	17	FC Schalke 04	8	VfL Wolfsburg	7				1.0	1.0	DRAW	Torsten Koop							
12295	2004-01-30	4	1	2003	18	Bor. Dortmund	6	FC Schalke 04	8				0.0	1.0	AWAY_WIN	Herbert Fandel							
12296	2004-01-31	5	1	2003	18	VfL Bochum	5	VfL Wolfsburg	7				1.0	0.0	HOME_WIN	Peter Sippel							
12297	2004-01-31	5	1	2003	18	1860 München	14	1.FC K'lautern	15				2.0	1.0	HOME_WIN	Stefan Trautmann							
12298	2004-01-31	5	1	2003	18	1.FC Köln	16	Bor. M'gladbach	13				1.0	0.0	HOME_WIN	Florian Meyer							
12299	2004-01-31	5	1	2003	18	Werder Bremen	1	Hertha BSC	17				4.0	0.0	HOME_WIN	Dr. Markus Merk							
12300	2004-01-31	5	1	2003	18	VfB Stuttgart	4	Hansa Rostock	12				2.0	0.0	HOME_WIN	Wolfgang Stark							
12301	2004-01-31	5	1	2003	18	E. Frankfurt	18	Bayern München	2				1.0	1.0	DRAW	Jürgen Jansen							
12302	2004-02-01	6	2	2003	18	SC Freiburg	10	B. Leverkusen	3				1.0	0.0	HOME_WIN	Jörg Keßler							
12303	2004-02-01	6	2	2003	18	Hannover 96	11	Hamburger SV	9				3.0	2.0	HOME_WIN	Lutz Wagner							
12304	2004-02-07	5	2	2003	19	B. Leverkusen	4	E. Frankfurt	17				1.0	2.0	AWAY_WIN	Edgar Steinborn							
12305	2004-02-07	5	2	2003	19	Hansa Rostock	13	SC Freiburg	9				4.0	1.0	HOME_WIN	Peter Gagelmann							
12306	2004-02-07	5	2	2003	19	Bor. M'gladbach	14	Werder Bremen	1				1.0	2.0	AWAY_WIN	Torsten Koop							
12307	2004-02-07	5	2	2003	19	1.FC K'lautern	16	1.FC Köln	15				1.0	0.0	HOME_WIN	Hermann Albrecht							
12308	2004-02-07	5	2	2003	19	FC Schalke 04	6	1860 München	12				0.0	0.0	DRAW	Uwe Kemmling							
12309	2004-02-07	5	2	2003	19	VfL Wolfsburg	8	Bor. Dortmund	7				2.0	4.0	AWAY_WIN	Dr. Franz-Xaver Wack							
12310	2004-02-07	5	2	2003	19	Hamburger SV	11	VfL Bochum	5				1.0	1.0	DRAW	Markus Schmidt							
12311	2004-02-08	6	2	2003	19	Bayern München	3	Hannover 96	10				3.0	1.0	HOME_WIN	Lutz-Michael Fröhlich							
12312	2004-02-08	6	2	2003	19	Hertha BSC	18	VfB Stuttgart	2				1.0	0.0	HOME_WIN	Thorsten Kinhöfer							
12313	2004-02-14	5	2	2003	20	Hamburger SV	9	VfL Wolfsburg	8				2.0	0.0	HOME_WIN	Wolfgang Stark							
12314	2004-02-14	5	2	2003	20	VfB Stuttgart	3	Bor. M'gladbach	14				1.0	1.0	DRAW	Jörg Keßler							
12315	2004-02-14	5	2	2003	20	SC Freiburg	10	Hertha BSC	18				2.0	3.0	AWAY_WIN	Michael Weiner							
12316	2004-02-14	5	2	2003	20	E. Frankfurt	16	Hansa Rostock	13				1.0	1.0	DRAW	Herbert Fandel							
12317	2004-02-14	5	2	2003	20	Hannover 96	12	B. Leverkusen	4				2.0	2.0	DRAW	Dr. Markus Merk							
12318	2004-02-14	5	2	2003	20	VfL Bochum	5	Bayern München	2				1.0	0.0	HOME_WIN	Lutz Wagner							
12319	2004-02-14	5	2	2003	20	1.FC Köln	17	FC Schalke 04	7				0.0	2.0	AWAY_WIN	Stefan Trautmann							
12320	2004-02-15	6	2	2003	20	Werder Bremen	1	1.FC K'lautern	15				1.0	0.0	HOME_WIN	Knut Kircher							
12321	2004-02-15	6	2	2003	20	1860 München	11	Bor. Dortmund	6				0.0	2.0	AWAY_WIN	Florian Meyer							
12322	2004-02-21	5	2	2003	21	Hansa Rostock	12	Hannover 96	10				3.0	1.0	HOME_WIN	Peter Sippel							
12323	2004-02-21	5	2	2003	21	Bor. M'gladbach	14	SC Freiburg	11				2.0	2.0	DRAW	Herbert Fandel							
12324	2004-02-21	5	2	2003	21	1.FC K'lautern	16	VfB Stuttgart	3				1.0	0.0	HOME_WIN	Jürgen Jansen							
12325	2004-02-21	5	2	2003	21	FC Schalke 04	7	Werder Bremen	1				0.0	0.0	DRAW	Dr. Franz-Xaver Wack							
12326	2004-02-21	5	2	2003	21	VfL Wolfsburg	9	1860 München	13				3.0	1.0	HOME_WIN	Edgar Steinborn							
12327	2004-02-21	5	2	2003	21	Bayern München	2	Hamburger SV	8				1.0	0.0	HOME_WIN	Knut Kircher							
12328	2004-02-21	5	2	2003	21	B. Leverkusen	4	VfL Bochum	5				1.0	3.0	AWAY_WIN	Hermann Albrecht							
12329	2004-02-22	6	2	2003	21	Hertha BSC	15	E. Frankfurt	17				1.0	2.0	AWAY_WIN	Wolfgang Stark							
12330	2004-02-22	6	2	2003	21	Bor. Dortmund	6	1.FC Köln	18				1.0	0.0	HOME_WIN	Torsten Koop							
12331	2004-02-28	5	2	2003	22	Bayern München	2	VfL Wolfsburg	8				2.0	0.0	HOME_WIN	Thorsten Kinhöfer							
12332	2004-02-28	5	2	2003	22	E. Frankfurt	16	Bor. M'gladbach	14				3.0	1.0	HOME_WIN	Markus Schmidt							
12333	2004-02-28	5	2	2003	22	VfL Bochum	5	Hansa Rostock	10				0.0	0.0	DRAW	Michael Weiner							
12334	2004-02-28	5	2	2003	22	Hamburger SV	9	B. Leverkusen	4				3.0	1.0	HOME_WIN	Lutz-Michael Fröhlich							
12335	2004-02-28	5	2	2003	22	1.FC Köln	18	1860 München	13				1.0	3.0	AWAY_WIN	Dr. Markus Merk							
12336	2004-02-28	5	2	2003	22	Werder Bremen	1	Bor. Dortmund	6				2.0	0.0	HOME_WIN	Lutz Wagner							
12337	2004-02-28	5	2	2003	22	VfB Stuttgart	3	FC Schalke 04	7				0.0	0.0	DRAW	Florian Meyer							
12338	2004-02-29	6	2	2003	22	SC Freiburg	11	1.FC K'lautern	15				1.0	0.0	HOME_WIN	Uwe Kemmling							
12339	2004-02-29	6	2	2003	22	Hannover 96	12	Hertha BSC	17				1.0	3.0	AWAY_WIN	Jörg Keßler							
12340	2004-03-06	5	3	2003	23	Bor. M'gladbach	16	Hannover 96	13				1.0	0.0	HOME_WIN	Knut Kircher							
12341	2004-03-06	5	3	2003	23	1.FC K'lautern	17	E. Frankfurt	14				1.0	0.0	HOME_WIN	Dr. Franz-Xaver Wack							
12342	2004-03-06	5	3	2003	23	FC Schalke 04	7	SC Freiburg	10				3.0	0.0	HOME_WIN	Hermann Albrecht							
12343	2004-03-06	5	3	2003	23	Bor. Dortmund	6	VfB Stuttgart	3				0.0	2.0	AWAY_WIN	Dr. Markus Merk							
12344	2004-03-06	5	3	2003	23	B. Leverkusen	5	Bayern München	2				1.0	3.0	AWAY_WIN	Herbert Fandel							
12345	2004-03-06	5	3	2003	23	Hansa Rostock	11	Hamburger SV	8				3.0	0.0	HOME_WIN	Edgar Steinborn							
12346	2004-03-06	5	3	2003	23	Hertha BSC	15	VfL Bochum	4				1.0	1.0	DRAW	Stefan Trautmann							
12347	2004-03-07	6	3	2003	23	1860 München	12	Werder Bremen	1				0.0	2.0	AWAY_WIN	Jürgen Jansen							
12348	2004-03-07	6	3	2003	23	VfL Wolfsburg	9	1.FC Köln	18				2.0	0.0	HOME_WIN	Peter Sippel							
12349	2004-03-13	5	3	2003	24	B. Leverkusen	5	VfL Wolfsburg	8				4.0	2.0	HOME_WIN	Torsten Koop							
12350	2004-03-13	5	3	2003	24	Hannover 96	15	1.FC K'lautern	14				0.0	1.0	AWAY_WIN	Thorsten Kinhöfer							
12351	2004-03-13	5	3	2003	24	Hamburger SV	10	Hertha BSC	17				2.0	0.0	HOME_WIN	Markus Schmidt							
12352	2004-03-13	5	3	2003	24	Bayern München	2	Hansa Rostock	9				3.0	3.0	DRAW	Uwe Kemmling							
12353	2004-03-13	5	3	2003	24	Werder Bremen	1	1.FC Köln	18				3.0	2.0	HOME_WIN	Edgar Steinborn							
12354	2004-03-13	5	3	2003	24	SC Freiburg	11	Bor. Dortmund	7				2.0	2.0	DRAW	Dr. Franz-Xaver Wack							
12355	2004-03-13	5	3	2003	24	E. Frankfurt	16	FC Schalke 04	6				3.0	0.0	HOME_WIN	Michael Weiner							
12356	2004-03-14	6	3	2003	24	VfL Bochum	4	Bor. M'gladbach	13				1.0	0.0	HOME_WIN	Florian Meyer							
12357	2004-03-14	6	3	2003	24	VfB Stuttgart	3	1860 München	12				2.0	0.0	HOME_WIN	Lutz Wagner							
12358	2004-03-20	5	3	2003	25	FC Schalke 04	6	Hannover 96	16				2.0	2.0	DRAW	Herbert Fandel							
12359	2004-03-20	5	3	2003	25	Bor. Dortmund	7	E. Frankfurt	13				2.0	0.0	HOME_WIN	Hermann Albrecht							
12360	2004-03-20	5	3	2003	25	1.FC Köln	18	VfB Stuttgart	3				2.0	2.0	DRAW	Lutz-Michael Fröhlich							
12361	2004-03-20	5	3	2003	25	Hansa Rostock	9	B. Leverkusen	5				0.0	2.0	AWAY_WIN	Florian Meyer							
12362	2004-03-20	5	3	2003	25	Hertha BSC	17	Bayern München	2				1.0	1.0	DRAW	Jürgen Jansen							
12363	2004-03-20	5	3	2003	25	Bor. M'gladbach	15	Hamburger SV	8				3.0	0.0	HOME_WIN	Jörg Keßler							
12364	2004-03-20	5	3	2003	25	1.FC K'lautern	12	VfL Bochum	4				2.0	2.0	DRAW	Peter Sippel							
12365	2004-03-21	6	3	2003	25	1860 München	14	SC Freiburg	11				1.0	1.0	DRAW	Knut Kircher							
12366	2004-03-21	6	3	2003	25	VfL Wolfsburg	10	Werder Bremen	1				0.0	2.0	AWAY_WIN	Dr. Markus Merk							
12367	2004-03-27	5	3	2003	26	Hansa Rostock	9	VfL Wolfsburg	10				3.0	1.0	HOME_WIN	Dr. Franz-Xaver Wack							
12368	2004-03-27	5	3	2003	26	Bayern München	2	Bor. M'gladbach	13				5.0	2.0	HOME_WIN	Michael Weiner							
12369	2004-03-27	5	3	2003	26	B. Leverkusen	4	Hertha BSC	17				4.0	1.0	HOME_WIN	Dr. Markus Merk							
12370	2004-03-27	5	3	2003	26	SC Freiburg	11	1.FC Köln	18				3.0	0.0	HOME_WIN	Torsten Koop							
12371	2004-03-27	5	3	2003	26	E. Frankfurt	15	1860 München	14				0.0	3.0	AWAY_WIN	Thorsten Kinhöfer							
12372	2004-03-27	5	3	2003	26	Hannover 96	16	Bor. Dortmund	6				1.0	1.0	DRAW	Wolfgang Stark							
12373	2004-03-27	5	3	2003	26	VfL Bochum	5	FC Schalke 04	7				1.0	2.0	AWAY_WIN	Knut Kircher							
12374	2004-03-28	6	3	2003	26	Hamburger SV	8	1.FC K'lautern	12				3.0	2.0	HOME_WIN	Stefan Trautmann							
12375	2004-03-28	6	3	2003	26	VfB Stuttgart	3	Werder Bremen	1				4.0	4.0	DRAW	Herbert Fandel							
12376	2004-04-03	5	4	2003	27	1860 München	12	Hannover 96	16				0.0	2.0	AWAY_WIN	Dr. Markus Merk							
12377	2004-04-03	5	4	2003	27	1.FC Köln	18	E. Frankfurt	15				2.0	0.0	HOME_WIN	Florian Meyer							
12378	2004-04-03	5	4	2003	27	VfL Wolfsburg	11	VfB Stuttgart	3				1.0	5.0	AWAY_WIN	Wolfgang Stark							
12379	2004-04-03	5	4	2003	27	Hertha BSC	17	Hansa Rostock	9				1.0	1.0	DRAW	Hermann Albrecht							
12380	2004-04-03	5	4	2003	27	Bor. M'gladbach	14	B. Leverkusen	4				0.0	0.0	DRAW	Thorsten Kinhöfer							
12381	2004-04-03	5	4	2003	27	1.FC K'lautern	13	Bayern München	2				0.0	2.0	AWAY_WIN	Lutz-Michael Fröhlich							
12382	2004-04-03	5	4	2003	27	FC Schalke 04	6	Hamburger SV	8				4.0	1.0	HOME_WIN	Dr. Franz-Xaver Wack							
12383	2004-04-04	6	4	2003	27	Werder Bremen	1	SC Freiburg	10				1.0	1.0	DRAW	Jörg Keßler							
12384	2004-04-04	6	4	2003	27	Bor. Dortmund	7	VfL Bochum	5				4.0	1.0	HOME_WIN	Herbert Fandel							
12385	2004-04-10	5	4	2003	28	Hertha BSC	17	VfL Wolfsburg	11				1.0	0.0	HOME_WIN	Dr. Helmut Fleischer							
12386	2004-04-10	5	4	2003	28	B. Leverkusen	4	1.FC K'lautern	15				6.0	0.0	HOME_WIN	Wolfgang Stark							
12387	2004-04-10	5	4	2003	28	Hansa Rostock	9	Bor. M'gladbach	14				1.0	2.0	AWAY_WIN	Peter Gagelmann							
12388	2004-04-10	5	4	2003	28	E. Frankfurt	16	Werder Bremen	1				0.0	1.0	AWAY_WIN	Jürgen Jansen							
12389	2004-04-10	5	4	2003	28	VfL Bochum	7	1860 München	12				4.0	0.0	HOME_WIN	Torsten Koop							
12390	2004-04-10	5	4	2003	28	Hamburger SV	8	Bor. Dortmund	6				0.0	2.0	AWAY_WIN	Knut Kircher							
12391	2004-04-10	5	4	2003	28	Bayern München	2	FC Schalke 04	5				2.0	1.0	HOME_WIN	Stefan Trautmann							
12392	2004-04-11	6	4	2003	28	SC Freiburg	10	VfB Stuttgart	3				0.0	1.0	AWAY_WIN	Michael Weiner							
12393	2004-04-11	6	4	2003	28	Hannover 96	13	1.FC Köln	18				1.0	0.0	HOME_WIN	Peter Sippel							
12394	2004-04-17	5	4	2003	29	VfB Stuttgart	3	E. Frankfurt	17				3.0	1.0	HOME_WIN	Edgar Steinborn							
12395	2004-04-17	5	4	2003	29	VfL Wolfsburg	13	SC Freiburg	10				4.0	0.0	HOME_WIN	Lutz-Michael Fröhlich							
12396	2004-04-17	5	4	2003	29	Bor. M'gladbach	12	Hertha BSC	16				1.0	1.0	DRAW	Florian Meyer							
12397	2004-04-17	5	4	2003	29	1.FC K'lautern	15	Hansa Rostock	9				3.0	2.0	HOME_WIN	Markus Schmidt							
12398	2004-04-17	5	4	2003	29	FC Schalke 04	7	B. Leverkusen	4				2.0	3.0	AWAY_WIN	Jörg Keßler							
12399	2004-04-17	5	4	2003	29	Bor. Dortmund	6	Bayern München	2				2.0	0.0	HOME_WIN	Dr. Markus Merk							
12400	2004-04-17	5	4	2003	29	1860 München	14	Hamburger SV	8				1.0	2.0	AWAY_WIN	Uwe Kemmling							
12401	2004-04-18	6	4	2003	29	Werder Bremen	1	Hannover 96	11				0.0	0.0	DRAW	Hermann Albrecht							
12402	2004-04-18	6	4	2003	29	1.FC Köln	18	VfL Bochum	5				1.0	2.0	AWAY_WIN	Dr. Franz-Xaver Wack							
12403	2004-04-24	5	4	2003	30	Bor. M'gladbach	13	VfL Wolfsburg	10				0.0	2.0	AWAY_WIN	Torsten Koop							
12404	2004-04-24	5	4	2003	30	Hertha BSC	16	1.FC K'lautern	14				3.0	0.0	HOME_WIN	Knut Kircher							
12405	2004-04-24	5	4	2003	30	E. Frankfurt	17	SC Freiburg	11				3.0	0.0	HOME_WIN	Herbert Fandel							
12406	2004-04-24	5	4	2003	30	Hannover 96	12	VfB Stuttgart	3				0.0	1.0	AWAY_WIN	Stefan Trautmann							
12407	2004-04-24	5	4	2003	30	Hamburger SV	8	1.FC Köln	18				4.0	2.0	HOME_WIN	Michael Weiner							
